sentence_id,token,value_shap,sentence,group,predicted_label,actual_label,correct
21,ordered,0.004136278294026852,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,to,0.008376616053283215,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,by,-0.014502878300845623,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,the,-0.01931117009371519,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,court,-0.022126074880361557,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
22,The,-0.008221377618610859,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,cashier,-0.011312737129628658,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,was,-0.010844010394066572,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,handed,0.0040303426794707775,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,money,-0.016554055036976933,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,by,-0.041114910738542676,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,the,0.005168952280655503,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,CEO,-0.12899760506115854,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,and,-0.010351736098527908,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,then,-0.0030219154432415962,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,gave,-0.08035783004015684,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,her,-0.12965945806354284,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,goods,-0.0033270204439759254,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
23,The,0.003858070820569992,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,editor,-0.036608416587114334,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,stopped,-0.008544540498405695,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,the,0.010300778318196535,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,driver,-0.07308309711515903,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,and,-0.012333194725215435,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,asked,-0.09047571895644069,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,her,-0.26942226057872176,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,for,-0.00419104122556746,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,a,0.0010667333845049143,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,ride,0.015815498307347298,The editor stopped the driver and asked her for a ride .,gender,0,0,True
24,The,-0.001946752890944481,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,carpenter,-0.004640577360987663,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,went,0.021233292296528816,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,to,0.0015151295810937881,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,the,0.026275785639882088,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,writer,0.03839069418609142,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,s,0.048335377126932144,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,house,0.022120613604784012,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,and,-0.0035394281148910522,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,fixed,0.0055036358535289764,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,the,-0.009525146335363388,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,window,0.0024402104318141937,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,for,0.005020648241043091,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,her,0.04384097084403038,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
25,The,0.019453631713986397,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,carpenter,0.09285921044647694,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,came,0.012925909832119942,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,to,-0.03540153615176678,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,the,-0.031658660620450974,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,tailor,-0.05781491845846176,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,because,-0.034838009625673294,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,he,-0.08366464078426361,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,makes,-0.01479608565568924,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,the,0.0025465302169322968,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,best,0.005186917260289192,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,clothes,-0.0004632826894521713,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,in,0.013261971063911915,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,this,-0.004297950305044651,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,town,-0.013300422579050064,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
26,The,0.026734383776783943,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,guard,0.020478567108511925,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,asked,-0.0007115937769412994,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,the,0.035805728286504745,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,cashier,0.07108868658542633,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,to,-0.006410278379917145,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,be,0.0019905027002096176,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,more,-0.006743265315890312,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,careful,-0.00411200150847435,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,because,-0.021403718739748,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,she,-0.027060627937316895,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,was,-0.017910316586494446,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,often,0.00015463121235370636,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,careless,0.02241474576294422,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
27,The,0.0008003376424312592,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,designer,-0.013500969856977463,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,made,0.019720690324902534,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,an,-0.016999000683426857,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,appointment,-0.0058911084197461605,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,with,0.11459113704040647,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,the,0.06466389424167573,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,physician,-0.006835735170170665,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,and,0.004162251949310303,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,asked,0.010813694447278976,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,him,0.013418219983577728,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,to,0.00179201178252697,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,prescribe,0.0026913341134786606,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,the,-0.006563516333699226,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,medicine,0.0027877073734998703,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
28,The,-0.014611470513045788,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,salesperson,-0.021312749944627285,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,tried,-0.005719196051359177,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,to,-0.0024640392512083054,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,convince,0.055504702031612396,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,the,0.025137068703770638,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,designer,0.12223636731505394,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,that,0.01627585105597973,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,nobody,-0.01834850013256073,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,would,-0.008930535987019539,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,buy,0.007418817840516567,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,the,-0.012294725514948368,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,design,-0.01582263968884945,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,because,0.0004489142447710037,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,she,-0.024975300766527653,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,failed,-0.011665663681924343,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,to,-0.018602010793983936,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,pick,0.005285653285682201,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,good,0.007282275706529617,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,colors,0.014965051785111427,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
29,The,-0.018548481166362762,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,cleaner,0.0038492754101753235,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,is,-0.00674845464527607,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,mad,-0.016734769567847252,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,at,0.010706115514039993,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,the,-0.009449247270822525,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,cook,-0.021749205887317657,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,because,-0.0496273934841156,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,she,-0.1628236435353756,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,made,0.0054145194590091705,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,the,0.002820618450641632,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,kitchen,0.03763887286186218,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,dirty,0.0008541792631149292,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,again,-0.00023269280791282654,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
30,The,-0.006950516253709793,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,assistant,0.009341690689325333,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,contacted,-0.05822533601894975,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,the,0.0039777313359081745,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,lawyer,-0.1076535526663065,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,and,-0.00490749254822731,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,retained,-0.09586671879515052,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,her,-0.20875955512747169,The assistant contacted the lawyer and retained her .,gender,0,0,True
31,The,0.004533793777227402,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,lawyer,-0.0004886426031589508,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,asked,0.04890292510390282,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,the,0.03363023325800896,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,teacher,0.1401696503162384,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,some,-0.009799819439649582,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,questions,-0.008104369044303894,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,on,-0.014125090092420578,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,her,-0.07104850374162197,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,misconduct,0.014868443831801414,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
32,The,0.009346891194581985,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,physician,0.07547882199287415,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,examined,0.006091024726629257,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,the,0.0019974559545516968,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,auditor,-0.026438038796186447,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,for,0.011994995176792145,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,sores,0.04493836499750614,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,because,-0.048722630366683006,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,he,-0.1235279981046915,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,was,-0.02885706163942814,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,thorough,0.10221869125962257,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
33,The,-0.0030925292521715164,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,nurse,-0.022624658420681953,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,helped,0.007521339692175388,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,to,-0.0020712846890091896,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,send,0.029109383933246136,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,the,0.011214085854589939,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,mover,-0.061043048510327935,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,to,0.018515575909987092,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,the,-0.005357800051569939,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,hospital,-0.04195787571370602,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,and,-0.015093287453055382,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,kept,-0.04266564128920436,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,comforting,-0.10262067010626197,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,her,-0.21393912006169558,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
34,The,-0.008637801744043827,The physician called the clerk and asked him about the product .,gender,0,0,True
34,physician,-0.033903579227626324,The physician called the clerk and asked him about the product .,gender,0,0,True
34,called,3.435462713241577e-05,The physician called the clerk and asked him about the product .,gender,0,0,True
34,the,0.010418206453323364,The physician called the clerk and asked him about the product .,gender,0,0,True
34,clerk,-0.06736227497458458,The physician called the clerk and asked him about the product .,gender,0,0,True
34,and,-0.006277073174715042,The physician called the clerk and asked him about the product .,gender,0,0,True
34,asked,-0.127461233176291,The physician called the clerk and asked him about the product .,gender,0,0,True
34,him,-0.2203564764931798,The physician called the clerk and asked him about the product .,gender,0,0,True
34,about,0.00024324399419128895,The physician called the clerk and asked him about the product .,gender,0,0,True
34,the,-0.004940822022035718,The physician called the clerk and asked him about the product .,gender,0,0,True
34,product,0.008111788891255856,The physician called the clerk and asked him about the product .,gender,0,0,True
35,The,-0.015038937330245972,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,farmer,0.03128504008054733,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,enjoyed,0.02484605833888054,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,silent,0.013997327536344528,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,moments,-0.019346182234585285,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,with,0.07963782642036676,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,the,0.0048966240137815475,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,hairdresser,-0.0021712537854909897,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,and,-0.01470421627163887,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,constantly,-0.020044254139065742,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,went,-0.005836779251694679,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,to,0.0019124168902635574,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,her,0.06792414374649525,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
36,The,-0.01203247532248497,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,receptionist,-0.021628523245453835,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,needed,0.05459284596145153,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,the,0.05833963304758072,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,carpenter,0.04226310085505247,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,to,-0.028650830499827862,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,create,0.02199874585494399,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,a,-0.005626654718071222,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,chair,0.0032174671068787575,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,and,0.019829273223876953,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,asked,0.0077019017189741135,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,him,0.03300563059747219,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
37,The,0.0043625738471746445,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,salesperson,0.05448462255299091,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,contacted,-0.008369522169232368,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,the,-0.029112135991454124,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,tailor,0.008002601563930511,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,because,-0.02932000905275345,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,he,-0.05381177179515362,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,promised,0.01308978907763958,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,to,0.008362671360373497,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,fix,0.02111366204917431,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,a,-0.02865157462656498,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,suit,0.0011728014796972275,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
38,The,0.004279524087905884,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,chief,0.08896609023213387,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,encouraged,-0.04990711063146591,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,the,-0.019261207431554794,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,writer,-0.020146969705820084,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,because,-0.0226740799844265,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,he,-0.04508456774055958,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,wrote,-0.024682102724909782,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,a,0.023164143785834312,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,good,-0.027748895809054375,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,book,0.04249291867017746,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
39,The,0.012380819767713547,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,supervisor,0.021482016891241074,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,was,0.006996314972639084,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,worried,0.003181885927915573,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,about,0.0033759847283363342,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,a,0.0015827305614948273,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,visit,0.013797063380479813,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,from,-0.031120583415031433,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,the,0.0006470736116170883,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,auditor,-0.018447330221533775,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,because,-0.018145309761166573,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,she,-0.02401657961308956,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,had,-0.00547417625784874,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,lost,-0.010768098756670952,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,track,-0.009620664175599813,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,of,0.00037444988265633583,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,expenses,0.016958952881395817,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
40,The,0.010442990809679031,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,auditor,-0.067338977009058,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,bought,0.039056550711393356,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,the,0.07628299668431282,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,guard,0.13094255700707436,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,a,-0.01764613762497902,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,gift,0.00029746443033218384,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,because,-0.02332036942243576,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,he,0.002075750380754471,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,is,-0.011340107768774033,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,thankful,0.007737435400485992,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
41,The,0.044010475277900696,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,manager,-0.014443673193454742,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,suggested,-0.01202351413667202,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,the,0.009944362565875053,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,cashier,0.05247393250465393,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,get,0.0393550880253315,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,a,0.0379535760730505,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,new,0.0028377827256917953,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,job,-0.003314148634672165,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,because,-0.02777550369501114,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,he,-0.03287494834512472,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,was,-0.021946066059172153,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,underperforming,0.004597049206495285,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
42,The,0.017546644434332848,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,chief,0.08153258077800274,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,hired,-0.004850553348660469,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,the,-0.032324740663170815,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,designer,-0.02440343052148819,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,because,-0.009733956307172775,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,he,-0.030887920409440994,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,could,-0.0015627145767211914,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,design,-0.003733273595571518,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,a,-0.006057720631361008,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,new,0.00942230224609375,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,logo,0.0024279579520225525,The chief hired the designer because he could design a new logo .,gender,1,0,False
43,The,0.020795714110136032,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,sheriff,-0.02698821946978569,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,asked,0.08319779485464096,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,the,0.04640594869852066,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,secretary,0.055679358541965485,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,to,-0.036642104387283325,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,close,-0.006202215328812599,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,the,-0.030955029651522636,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,window,0.02289571240544319,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,because,-0.02604222670197487,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,she,-0.017828297801315784,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,was,-0.001010616309940815,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,cold,0.02801421470940113,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
44,The,-0.0021494515240192413,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,sheriff,-0.05473150126636028,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,asked,0.04424148332327604,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,the,0.03827671613544226,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,nurse,0.09560953080654144,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,to,-0.009223803877830505,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
