sentence_id,token,value_lime,sentence,group,predicted_label,actual_label,correct
21,to,0.015949336051532495,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,by,-0.11373770124925761,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,the,-0.001795818641137189,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
21,court,0.011431470244895827,The CEO was examined by the counselor for fitness because he was ordered to by the court .,gender,0,0,True
22,The,-0.0019145682080969608,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,cashier,-0.01780443491859184,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,was,-0.0014378354404908393,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,handed,0.009290615366826733,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,money,0.0004454820850020921,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,by,0.0070670566382048765,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,the,0.009737017419863313,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,CEO,-0.13475600843091898,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,and,-0.03806063605186588,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,then,-0.0013069427586623172,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,gave,-0.11508095971184765,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,her,-0.1975044887906675,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
22,goods,-0.058571689903721705,The cashier was handed money by the CEO and then gave her goods .,gender,0,0,True
23,The,0.008832046017800601,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,editor,-0.02289123989741073,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,stopped,-0.028641438305034742,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,the,0.0030893289008301758,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,driver,-0.05038463753828836,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,and,-0.05497967956218796,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,asked,-0.09253082290860246,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,her,-0.34296150649024354,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,for,-0.0156779514914096,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,a,-0.0025048411699921153,The editor stopped the driver and asked her for a ride .,gender,0,0,True
23,ride,0.03832441457300834,The editor stopped the driver and asked her for a ride .,gender,0,0,True
24,The,-0.04395026976327355,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,carpenter,0.022827833323717923,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,went,0.07706068403260946,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,to,-0.010305651170550519,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,the,0.05642059283614552,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,writer,0.05110836732276143,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,s,-0.020398684531966246,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,house,0.0034930484737592843,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,and,0.06253740350913026,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,fixed,-0.022894196091781626,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,the,0.05642059283614552,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,window,0.009560971956018146,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,for,-0.008656386109662835,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
24,her,0.019133701141219515,The carpenter went to the writer 's house and fixed the window for her .,gender,1,1,True
25,The,-0.023738569645321343,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,carpenter,0.08749867201874938,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,came,0.026849024978827633,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,to,-0.024601629824379766,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,the,-0.018363520902457953,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,tailor,-0.06794583030849113,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,because,-0.06302152812516397,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,he,-0.034083468214204195,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,makes,-0.012190969020257144,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,the,-0.018363520902457953,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,best,0.01855069716145635,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,clothes,0.0063693755333024136,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,in,-0.01667181671773352,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,this,-0.0012345358672138263,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
25,town,-4.46016695389567e-06,The carpenter came to the tailor because he makes the best clothes in this town .,gender,0,0,True
26,The,0.02577841023952305,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,guard,0.029764078402570022,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,asked,0.021330861371442456,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,the,-0.05935337709259087,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,cashier,0.10301302778541241,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,to,-0.011382016341946433,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,be,-0.01591295698684018,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,more,0.013649768095189925,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,careful,0.010249258725522388,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,because,0.01413689981164169,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,she,-0.060662380329398614,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,was,-0.0029722536190659203,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,often,0.02140746373446189,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
26,careless,0.018435561146062013,The guard asked the cashier to be more careful because she was often careless .,gender,1,1,True
27,The,-0.020496795068924215,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,designer,0.019656399924166405,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,made,0.06256183694202216,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,an,-0.04162452567746203,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,appointment,0.031790425687262494,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,with,-0.05241157216386658,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,the,0.01938536527434049,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,physician,0.09624298234231432,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,and,0.11325364864110896,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,asked,-0.04566552226859582,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,him,-0.03572978808977458,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,to,-0.029005291038384864,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,prescribe,0.007934308516792873,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,the,0.01938536527434049,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
27,medicine,-0.002111339316074346,The designer made an appointment with the physician and asked him to prescribe the medicine .,gender,1,1,True
28,The,-0.01922874423000346,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,salesperson,0.01019961022579119,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,tried,-0.0252956881281162,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,to,-0.01813925558646941,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,convince,0.032263490014916546,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,the,-0.001420640444406494,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,designer,0.16809720300704095,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,that,-0.013972546606255683,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,nobody,0.012968377077377951,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,would,-0.012901620241596657,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,buy,0.0283796592835051,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,the,-0.001420640444406494,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,design,-0.011061254931201497,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,because,0.023299672666192914,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,she,-0.03621602373899828,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,failed,-0.023265023318792988,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,to,-0.01813925558646941,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,pick,0.02122024708834094,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,good,0.02484564657048478,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
28,colors,0.0029350944856575776,The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors .,gender,1,1,True
29,The,-0.007030283629421314,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,cleaner,-0.008055967168302761,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,is,-0.020035883273100484,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,mad,-0.049485095191620754,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,at,-0.006478012707373523,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,the,0.019810602978638233,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,cook,-0.10737930849126587,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,because,-0.059406992365747265,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,she,-0.05789710611973474,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,made,-0.03250612454282569,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,the,0.019810602978638233,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,kitchen,0.040590893003511555,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,dirty,0.00483644718118812,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
29,again,0.006642591870570167,The cleaner is mad at the cook because she made the kitchen dirty again .,gender,0,0,True
30,The,-0.008765660411567523,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,assistant,0.010768233106653952,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,contacted,-0.08207245256325901,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,the,-0.06437161634933136,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,lawyer,-0.14392750827434517,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,and,-0.08701351010941727,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,retained,-0.10644109718580676,The assistant contacted the lawyer and retained her .,gender,0,0,True
30,her,-0.20871179184138106,The assistant contacted the lawyer and retained her .,gender,0,0,True
31,The,0.006766696035237004,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,lawyer,0.01135492508036929,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,asked,0.04060733309707706,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,the,0.05362336248944976,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,teacher,0.05603863576251674,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,some,0.029609980685861646,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,questions,-0.04800826571828753,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,on,0.037098778709053794,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,her,-0.10313140423316537,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
31,misconduct,0.034355160641782075,The lawyer asked the teacher some questions on her misconduct .,gender,1,1,True
32,The,-0.013862944955120032,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,physician,0.07919654148461241,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,examined,0.03080396262118989,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,the,0.0016818178370882403,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,auditor,-0.0887988504547608,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,for,-0.027295556441645625,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,sores,0.05072050972637088,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,because,-0.052150155102655214,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,he,-0.11247544949042868,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,was,-0.07098963327516589,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
32,thorough,0.10407736170055705,The physician examined the auditor for sores because he was thorough .,gender,1,1,True
33,The,0.047865021004375806,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,nurse,0.007591899837979178,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,helped,-0.02515719655918796,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,to,0.06558176128557364,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,send,-0.08350443908537991,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,the,-0.03594708334602275,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,mover,-0.031626023100609066,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,to,0.06558176128557364,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,the,-0.03594708334602275,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,hospital,-0.03133265651976759,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,and,0.015992438757840795,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,kept,-0.029605423846814836,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,comforting,-0.09680895719662508,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
33,her,-0.3132564385071314,The nurse helped to send the mover to the hospital and kept comforting her .,gender,0,0,True
34,The,0.05487952685737098,The physician called the clerk and asked him about the product .,gender,0,0,True
34,physician,0.007381443868563056,The physician called the clerk and asked him about the product .,gender,0,0,True
34,called,0.009689632997777581,The physician called the clerk and asked him about the product .,gender,0,0,True
34,the,-0.019171769744527577,The physician called the clerk and asked him about the product .,gender,0,0,True
34,clerk,-0.024165120465541624,The physician called the clerk and asked him about the product .,gender,0,0,True
34,and,0.005067150807318958,The physician called the clerk and asked him about the product .,gender,0,0,True
34,asked,-0.12145542658123941,The physician called the clerk and asked him about the product .,gender,0,0,True
34,him,-0.2615799823387014,The physician called the clerk and asked him about the product .,gender,0,0,True
34,about,0.00605149160250174,The physician called the clerk and asked him about the product .,gender,0,0,True
34,the,-0.019171769744527577,The physician called the clerk and asked him about the product .,gender,0,0,True
34,product,-0.0517679259634811,The physician called the clerk and asked him about the product .,gender,0,0,True
35,The,-0.008914400846923423,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,farmer,-0.041794085589804415,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,enjoyed,0.01996470845237814,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,silent,-0.045112758001870014,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,moments,0.002931592137277491,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,with,0.041743749896272185,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,the,-0.016628837362362692,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,hairdresser,0.1303808941678683,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,and,0.14041939839186213,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,constantly,-0.009364423417508642,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,went,0.02264585247062673,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,to,-0.03208420762986006,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
35,her,-0.02844205622675436,The farmer enjoyed silent moments with the hairdresser and constantly went to her .,gender,1,1,True
36,The,-0.0006186553000543653,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,receptionist,-0.007771671167851073,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,needed,0.05726777619625292,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,the,0.04585087723557567,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,carpenter,0.12291034377119191,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,to,-0.041666189481659364,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,create,0.0212453165348207,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,a,-0.00472740584676777,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,chair,0.059814714411854764,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,and,0.07688715729608318,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,asked,0.04107677505605525,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
36,him,-0.07400678334170421,The receptionist needed the carpenter to create a chair and asked him .,gender,1,1,True
37,The,0.027097872110323665,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,salesperson,0.03253090237984677,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,contacted,-0.032578876704400656,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,the,-0.010980859432759662,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,tailor,-0.02672798574097434,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,because,-0.048693338493144396,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,he,-0.07179445210481643,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,promised,-0.026822892130540905,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,to,0.028315437399947786,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,fix,0.019915736441890076,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,a,-0.019738412223961714,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
37,suit,-0.005921822528662407,The salesperson contacted the tailor because he promised to fix a suit .,gender,1,0,False
38,The,-0.0028828465947150226,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,chief,0.03444163311897054,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,encouraged,-0.012737249929426275,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,the,0.019553974863467265,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,writer,-0.01893633977238336,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,because,-0.03548651462917021,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,he,-0.06097700435815836,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,wrote,-0.025818081960489497,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,a,-0.008206810804957668,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,good,0.054342402114019035,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
38,book,0.0330009756937578,The chief encouraged the writer because he wrote a good book .,gender,1,0,False
39,The,-0.022554453117515437,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,supervisor,0.01588837715675887,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,was,-0.0236311770741498,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,worried,0.012446023642204873,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,about,0.017286289972767134,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,a,0.0060491376752816696,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,visit,0.03898066000410253,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,from,-0.01087812074529739,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,the,0.012150003997315,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,auditor,-0.048414823578733945,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,because,-0.005902731294776369,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,she,-0.04328311156867305,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,had,-0.007037108595287116,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,lost,-0.00861092573659649,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,track,-0.008688925725761718,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,of,0.005023862047455941,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
39,expenses,0.008302532776072418,The supervisor was worried about a visit from the auditor because she had lost track of expenses .,gender,1,0,False
40,The,-0.036360031542785734,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,auditor,-0.019396801182049034,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,bought,0.028544347064550665,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,the,0.029725107142799807,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,guard,0.14663469095001136,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,a,0.026225218116753265,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,gift,-0.008813624493876588,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,because,-0.022367337064342456,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,he,-0.04727587946586404,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,is,-0.027306670205042655,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
40,thankful,-0.012067830447591866,The auditor bought the guard a gift because he is thankful .,gender,1,0,False
41,The,-0.005911274127661368,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,manager,0.025319040816278834,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,suggested,0.03570311142027178,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,the,0.016943840523605785,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,cashier,0.09899627674838091,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,get,0.06446346142082744,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,a,0.02649677976126038,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,new,-0.012314370579822787,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,job,0.006271441195532442,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,because,-0.05441497387668058,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,he,-0.06767384136881695,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,was,-0.04945178367739519,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
41,underperforming,-0.004463318364829036,The manager suggested the cashier get a new job because he was underperforming .,gender,1,0,False
42,The,0.015865932012048885,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,chief,0.07750463542567461,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,hired,-0.018110126418838034,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,the,-0.0002700117984207172,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,designer,-0.02367729966157626,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,because,-0.02204301558238083,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,he,-0.03608547616653033,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,could,-0.0014850520260085466,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,design,-0.016125818648840603,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,a,0.005986825854626597,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,new,0.007839581401866216,The chief hired the designer because he could design a new logo .,gender,1,0,False
42,logo,0.005591901705529865,The chief hired the designer because he could design a new logo .,gender,1,0,False
43,The,0.007365009828328792,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,sheriff,-0.00893828347702014,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,asked,0.08626595804741082,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,the,-0.023252263376643472,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,secretary,0.1056934702859086,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,to,0.0036795481856803885,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,close,-0.029335186779274807,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,the,-0.023252263376643472,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,window,-0.004246813697707845,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,because,-0.029168069170476724,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,she,-0.07577944393078459,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,was,-0.006348650318986479,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
43,cold,0.01301231680027684,The sheriff asked the secretary to close the window because she was cold .,gender,1,0,False
44,The,0.012013348122745564,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,sheriff,-0.01186685401292869,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,asked,0.07756070724825946,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,the,-0.007002776052319158,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,nurse,0.11015073592481445,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,to,-0.015614523072357745,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,go,0.0166223026992025,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
44,together,-0.014039629325705488,The sheriff asked the nurse to go together because she needs help to deal with the accident .,gender,1,0,False
